,Timestamp,Tweet,remove_stop_words,polarity,sentiment
499,2017-06-14 02:12:47,b'A streak of tigers. Noor and her cubs.. #junglecalling #wildlifesafari #india #ranthambhore\xe2\x80\xa6 https://t.co/4Wd0Msm6jg',b'Astreaktigers.Noorcubs..#junglecalling#wildlifesafari#india#ranthambhore\xe2\x80\xa6https://t.co/4Wd0Msm6jg',0.0,positive
500,2017-06-13 12:18:35,"b'This is a #tiger sanctuary that has been rocking this summer, with lots of tiger sightings and cubs. #Ranthambhore\xe2\x80\xa6 https://t.co/NIa0a1gWPm'","b'This#tigersanctuaryrockingsummer,lotstigersightingscubs.#Ranthambhore\xe2\x80\xa6https://t.co/NIa0a1gWPm'",0.0,positive
501,2017-06-13 08:10:05,b'@junglecalling ended the season in #Ranthambhore with a bang.. 12 different individual #tigers.. #TravelTuesday https://t.co/ftjU4vxxrh',b'@junglecallingendedseason#Ranthambhorebang..12differentindividual#tigers..#TravelTuesdayhttps://t.co/ftjU4vxxrh',0.0,positive
502,2017-06-13 06:00:25,b'RT @TofTigersInda: News is that camera trap at #Ranthambhore has captured the image of a new cub in the forest which is the baby of tigress\xe2\x80\xa6',b'RT@TofTigersInda:Newscameratrap#Ranthambhorecapturedimagenewcubforestbabytigress\xe2\x80\xa6',0.13636363636363635,positive
503,2017-06-12 12:24:21,b'RT @SanctuaryAsia: Sawai Madhopur station has stunning #wildlife murals thanks to Valmik Thapar and the #Ranthambhore School of Art !\nhttps\xe2\x80\xa6',b'RT@SanctuaryAsia:SawaiMadhopurstationstunning#wildlifemuralsthanksValmikThapar#RanthambhoreSchoolArt!\nhttps\xe2\x80\xa6',0.375,positive
504,2017-06-12 10:49:59,b'RT @SanctuaryAsia: Sawai Madhopur station has stunning #wildlife murals thanks to Valmik Thapar and the #Ranthambhore School of Art !\nhttps\xe2\x80\xa6',b'RT@SanctuaryAsia:SawaiMadhopurstationstunning#wildlifemuralsthanksValmikThapar#RanthambhoreSchoolArt!\nhttps\xe2\x80\xa6',0.375,positive
505,2017-06-12 08:45:00,b'RT @SanctuaryAsia: Sawai Madhopur station has stunning #wildlife murals thanks to Valmik Thapar and the #Ranthambhore School of Art !\nhttps\xe2\x80\xa6',b'RT@SanctuaryAsia:SawaiMadhopurstationstunning#wildlifemuralsthanksValmikThapar#RanthambhoreSchoolArt!\nhttps\xe2\x80\xa6',0.375,positive
506,2017-06-12 08:18:42,b'RT @SanctuaryAsia: Sawai Madhopur station has stunning #wildlife murals thanks to Valmik Thapar and the #Ranthambhore School of Art !\nhttps\xe2\x80\xa6',b'RT@SanctuaryAsia:SawaiMadhopurstationstunning#wildlifemuralsthanksValmikThapar#RanthambhoreSchoolArt!\nhttps\xe2\x80\xa6',0.375,positive
507,2017-06-12 08:06:12,b'RT @SanctuaryAsia: Sawai Madhopur station has stunning #wildlife murals thanks to Valmik Thapar and the #Ranthambhore School of Art !\nhttps\xe2\x80\xa6',b'RT@SanctuaryAsia:SawaiMadhopurstationstunning#wildlifemuralsthanksValmikThapar#RanthambhoreSchoolArt!\nhttps\xe2\x80\xa6',0.375,positive
508,2017-06-12 07:33:02,b'RT @SanctuaryAsia: Sawai Madhopur station has stunning #wildlife murals thanks to Valmik Thapar and the #Ranthambhore School of Art !\nhttps\xe2\x80\xa6',b'RT@SanctuaryAsia:SawaiMadhopurstationstunning#wildlifemuralsthanksValmikThapar#RanthambhoreSchoolArt!\nhttps\xe2\x80\xa6',0.375,positive
509,2017-06-12 07:30:09,b'Sawai Madhopur station has stunning #wildlife murals thanks to Valmik Thapar and the #Ranthambhore School of Art !\xe2\x80\xa6 https://t.co/TK4DZMpCsu',b'SawaiMadhopurstationstunning#wildlifemuralsthanksValmikThapar#RanthambhoreSchoolArt!\xe2\x80\xa6https://t.co/TK4DZMpCsu',0.375,positive
510,2017-06-11 08:31:05,"b""RT @yusufpore: See how the #Summer brings colour to #Ranthambhore's dry forests.\n@orientbirdclub\n@BirdLife_News\n@BirdWatchDaily\n@SUJAN_Luxu\xe2\x80\xa6""",b''RT@yusufpore:See#Summerbringscolour#Ranthambhore'sdryforests.\n@orientbirdclub\n@BirdLife_News\n@BirdWatchDaily\n@SUJAN_Luxu\xe2\x80\xa6'',-0.06666666666666665,negative
511,2017-06-11 07:51:21,"b""See how the #Summer brings colour to #Ranthambhore's dry forests.\n@orientbirdclub\n@BirdLife_News\n@BirdWatchDaily\xe2\x80\xa6 https://t.co/EYuBMEe4qb""",b''See#Summerbringscolour#Ranthambhore'sdryforests.\n@orientbirdclub\n@BirdLife_News\n@BirdWatchDaily\xe2\x80\xa6https://t.co/EYuBMEe4qb'',-0.06666666666666665,negative
512,2017-06-10 18:31:45,b'Want to learn a cool fact about the Indian Stork-billed Kingfisher?Find out more about the birds of #Ranthambhore\xe2\x80\xa6 https://t.co/H3ufFzyJhp',b'WantlearncoolfactIndianStork-billedKingfisher?Findbirds#Ranthambhore\xe2\x80\xa6https://t.co/H3ufFzyJhp',0.425,positive
513,2017-06-10 15:38:27,"b'RT @SanctuaryAsia: Backlit by #Ranthambhore\xe2\x80\x99s December sun, 18-month-old #tiger cubs spar playfully, in preparation for later life. #Sanctu\xe2\x80\xa6'","b'RT@SanctuaryAsia:Backlit#Ranthambhore\xe2\x80\x99sDecembersun,18-month-old#tigercubssparplayfully,preparationlaterlife.#Sanctu\xe2\x80\xa6'",0.0,positive
514,2017-06-10 12:56:11,b'RT @aliceonaroll: Rajbagh at #Ranthambhore : the stunning view from the windows of the hunting lodge are now the exclusive privilege of the\xe2\x80\xa6',b'RT@aliceonaroll:Rajbagh#Ranthambhore:stunningviewwindowshuntinglodgeexclusiveprivilegethe\xe2\x80\xa6',0.5,positive
515,2017-06-10 12:43:05,b'These eyes never lie.\n.\n#leopard #india #ranthambhore #wildlifephotography #canon #natgeo #bbc\xe2\x80\xa6 https://t.co/ilPuUqPb4b',b'Theseeyesneverlie.\n.\n#leopard#india#ranthambhore#wildlifephotography#canon#natgeo#bbc\xe2\x80\xa6https://t.co/ilPuUqPb4b',0.0,positive
516,2017-06-10 08:22:14,b'RT @aliceonaroll: Rajbagh at #Ranthambhore : the stunning view from the windows of the hunting lodge are now the exclusive privilege of the\xe2\x80\xa6',b'RT@aliceonaroll:Rajbagh#Ranthambhore:stunningviewwindowshuntinglodgeexclusiveprivilegethe\xe2\x80\xa6',0.5,positive
517,2017-06-10 08:03:06,b'RT @aliceonaroll: Rajbagh at #Ranthambhore : the stunning view from the windows of the hunting lodge are now the exclusive privilege of the\xe2\x80\xa6',b'RT@aliceonaroll:Rajbagh#Ranthambhore:stunningviewwindowshuntinglodgeexclusiveprivilegethe\xe2\x80\xa6',0.5,positive
518,2017-06-10 07:44:58,b'RT @aliceonaroll: Rajbagh at #Ranthambhore : the stunning view from the windows of the hunting lodge are now the exclusive privilege of the\xe2\x80\xa6',b'RT@aliceonaroll:Rajbagh#Ranthambhore:stunningviewwindowshuntinglodgeexclusiveprivilegethe\xe2\x80\xa6',0.5,positive
519,2017-06-10 07:36:55,b'RT @aliceonaroll: Rajbagh at #Ranthambhore : the stunning view from the windows of the hunting lodge are now the exclusive privilege of the\xe2\x80\xa6',b'RT@aliceonaroll:Rajbagh#Ranthambhore:stunningviewwindowshuntinglodgeexclusiveprivilegethe\xe2\x80\xa6',0.5,positive
520,2017-06-10 07:21:29,b'RT @aliceonaroll: Rajbagh at #Ranthambhore : the stunning view from the windows of the hunting lodge are now the exclusive privilege of the\xe2\x80\xa6',b'RT@aliceonaroll:Rajbagh#Ranthambhore:stunningviewwindowshuntinglodgeexclusiveprivilegethe\xe2\x80\xa6',0.5,positive
521,2017-06-10 07:20:26,b'RT @aliceonaroll: Rajbagh at #Ranthambhore : the stunning view from the windows of the hunting lodge are now the exclusive privilege of the\xe2\x80\xa6',b'RT@aliceonaroll:Rajbagh#Ranthambhore:stunningviewwindowshuntinglodgeexclusiveprivilegethe\xe2\x80\xa6',0.5,positive
522,2017-06-10 07:09:46,b'RT @aliceonaroll: Rajbagh at #Ranthambhore : the stunning view from the windows of the hunting lodge are now the exclusive privilege of the\xe2\x80\xa6',b'RT@aliceonaroll:Rajbagh#Ranthambhore:stunningviewwindowshuntinglodgeexclusiveprivilegethe\xe2\x80\xa6',0.5,positive
523,2017-06-10 07:09:07,b'RT @aliceonaroll: Rajbagh at #Ranthambhore : the stunning view from the windows of the hunting lodge are now the exclusive privilege of the\xe2\x80\xa6',b'RT@aliceonaroll:Rajbagh#Ranthambhore:stunningviewwindowshuntinglodgeexclusiveprivilegethe\xe2\x80\xa6',0.5,positive
524,2017-06-10 00:02:00,b'RT @aliceonaroll: Rajbagh at #Ranthambhore : the stunning view from the windows of the hunting lodge are now the exclusive privilege of the\xe2\x80\xa6',b'RT@aliceonaroll:Rajbagh#Ranthambhore:stunningviewwindowshuntinglodgeexclusiveprivilegethe\xe2\x80\xa6',0.5,positive
525,2017-06-09 23:40:27,b'RT @aliceonaroll: Rajbagh at #Ranthambhore : the stunning view from the windows of the hunting lodge are now the exclusive privilege of the\xe2\x80\xa6',b'RT@aliceonaroll:Rajbagh#Ranthambhore:stunningviewwindowshuntinglodgeexclusiveprivilegethe\xe2\x80\xa6',0.5,positive
526,2017-06-09 16:39:15,b'RT @aliceonaroll: Rajbagh at #Ranthambhore : the stunning view from the windows of the hunting lodge are now the exclusive privilege of the\xe2\x80\xa6',b'RT@aliceonaroll:Rajbagh#Ranthambhore:stunningviewwindowshuntinglodgeexclusiveprivilegethe\xe2\x80\xa6',0.5,positive
527,2017-05-13 18:31:24,b'14 THINGS TO DO IN #PUSHKAR | PUSHKAR #TRAVEL GUIDE | #INDIA VLOG https://t.co/F734pucdRt',b'14THINGSTODOIN#PUSHKAR|PUSHKAR#TRAVELGUIDE|#INDIAVLOGhttps://t.co/F734pucdRt',0.0,positive
528,2017-05-13 07:53:07,"b'#Pushkar Camel Fair Guide:  Camels, royal horses and touts | Pushkar #India #Travel https://t.co/T18rh2wXHy https://t.co/QpFzXmLyFQ'","b'#PushkarCamelFairGuide:Camels,royalhorsestouts|Pushkar#India#Travelhttps://t.co/T18rh2wXHyhttps://t.co/QpFzXmLyFQ'",0.7,positive
529,2017-05-13 07:53:05,"b'#Pushkar Camel Fair Guide:  Camels, royal horses and touts | Pushkar #India #Travel https://t.co/MtYzrqflGh https://t.co/LnHK7HEkZX'","b'#PushkarCamelFairGuide:Camels,royalhorsestouts|Pushkar#India#Travelhttps://t.co/MtYzrqflGhhttps://t.co/LnHK7HEkZX'",0.7,positive
530,2017-05-12 19:42:15,"b""They can't be bothered! \xf0\x9f\x98\x82\xf0\x9f\x98\x82 #funny #travel #pushkar #india #photooftheday https://t.co/EGmQdVYTr4""",b''Theycan'tbothered!\xf0\x9f\x98\x82\xf0\x9f\x98\x82#funny#travel#pushkar#india#photoofthedayhttps://t.co/EGmQdVYTr4'',0.25,positive
531,2017-05-10 05:30:00,b'Looking for something rustic and yet enriching? Well #Pushkar is the place for you. Book now. Click\xc2\xa0\xe2\x80\xa6 https://t.co/bhywxPqiAs',b'Lookingsomethingrusticyetenriching?Well#Pushkarplace.Book.Click\xc2\xa0\xe2\x80\xa6https://t.co/bhywxPqiAs',0.0,positive
532,2017-05-12 07:13:03,b'Having camel ride on desert pushkar #camelsafari #pushkar #delhiagradaytourbycaranddriver  #overnightagrajaipurtour\xe2\x80\xa6 https://t.co/NKWxmrjwWu',b'Havingcamelridedesertpushkar#camelsafari#pushkar#delhiagradaytourbycaranddriver#overnightagrajaipurtour\xe2\x80\xa6https://t.co/NKWxmrjwWu',0.0,positive
533,2017-05-18 07:56:57,b'#sand #design #bjp #india #sandart #desert #rajasthan #pushkar #sandartistofrajasthan #IO17 #ipl #temple #desertart\xe2\x80\xa6 https://t.co/mKiLdcUSY9',b'#sand#design#bjp#india#sandart#desert#rajasthan#pushkar#sandartistofrajasthan#IO17#ipl#temple#desertart\xe2\x80\xa6https://t.co/mKiLdcUSY9',0.0,positive
534,2017-05-18 07:56:30,b'#sand #design #bjp #india #sandart #desert #rajasthan #pushkar #sandartistofrajasthan #IO17 #ipl #temple #desertart\xe2\x80\xa6 https://t.co/tJEQq5EXzb',b'#sand#design#bjp#india#sandart#desert#rajasthan#pushkar#sandartistofrajasthan#IO17#ipl#temple#desertart\xe2\x80\xa6https://t.co/tJEQq5EXzb',0.0,positive
535,2017-05-18 07:56:25,b'#sand #design #bjp #india #sandart #desert #rajasthan #pushkar #sandartistofrajasthan #IO17 #ipl #temple #desertart\xe2\x80\xa6 https://t.co/tO8hNHryWo',b'#sand#design#bjp#india#sandart#desert#rajasthan#pushkar#sandartistofrajasthan#IO17#ipl#temple#desertart\xe2\x80\xa6https://t.co/tO8hNHryWo',0.0,positive
536,2017-05-18 07:55:59,b'#sand #design #bjp #india #sandart #desert #rajasthan #pushkar #sandartistofrajasthan #IO17 #ipl #temple #desertart\xe2\x80\xa6 https://t.co/sLdEIMheDw',b'#sand#design#bjp#india#sandart#desert#rajasthan#pushkar#sandartistofrajasthan#IO17#ipl#temple#desertart\xe2\x80\xa6https://t.co/sLdEIMheDw',0.0,positive
537,2017-05-18 07:55:41,b'#sand #design #bjp #india #sandart #desert #rajasthan #pushkar #sandartistofrajasthan #IO17 #ipl #temple #desertart\xe2\x80\xa6 https://t.co/NmESbijpjE',b'#sand#design#bjp#india#sandart#desert#rajasthan#pushkar#sandartistofrajasthan#IO17#ipl#temple#desertart\xe2\x80\xa6https://t.co/NmESbijpjE',0.0,positive
538,2017-05-18 07:55:32,b'#sand #design #bjp #india #sandart #desert #rajasthan #pushkar #sandartistofrajasthan #IO17 #ipl #temple #desertart\xe2\x80\xa6 https://t.co/SgzOFwYCDs',b'#sand#design#bjp#india#sandart#desert#rajasthan#pushkar#sandartistofrajasthan#IO17#ipl#temple#desertart\xe2\x80\xa6https://t.co/SgzOFwYCDs',0.0,positive
539,2017-05-18 07:55:14,b'#sand #design #bjp #india #sandart #desert #rajasthan #pushkar #sandartistofrajasthan #IO17 #ipl #temple #desertart\xe2\x80\xa6 https://t.co/JTvKHFUnoB',b'#sand#design#bjp#india#sandart#desert#rajasthan#pushkar#sandartistofrajasthan#IO17#ipl#temple#desertart\xe2\x80\xa6https://t.co/JTvKHFUnoB',0.0,positive
540,2017-05-18 07:54:50,b'#sand #design #bjp #india #sandart #desert #rajasthan #pushkar #sandartistofrajasthan #IO17 #ipl #temple #desertart\xe2\x80\xa6 https://t.co/OlVfxakRjk',b'#sand#design#bjp#india#sandart#desert#rajasthan#pushkar#sandartistofrajasthan#IO17#ipl#temple#desertart\xe2\x80\xa6https://t.co/OlVfxakRjk',0.0,positive
541,2017-05-18 07:54:35,b'#sand #design #bjp #india #sandart #desert #rajasthan #pushkar #sandartistofrajasthan #IO17 #ipl #temple #desertart\xe2\x80\xa6 https://t.co/xAj3GaiB9y',b'#sand#design#bjp#india#sandart#desert#rajasthan#pushkar#sandartistofrajasthan#IO17#ipl#temple#desertart\xe2\x80\xa6https://t.co/xAj3GaiB9y',0.0,positive
542,2017-05-18 07:54:07,b'#sand #design #bjp #india #sandart #desert #rajasthan #pushkar #sandartistofrajasthan #IO17 #ipl #temple #desertart\xe2\x80\xa6 https://t.co/CgkHAvZQ9H',b'#sand#design#bjp#india#sandart#desert#rajasthan#pushkar#sandartistofrajasthan#IO17#ipl#temple#desertart\xe2\x80\xa6https://t.co/CgkHAvZQ9H',0.0,positive
543,2017-05-18 07:54:03,b'#sand #design #bjp #india #sandart #desert #rajasthan #pushkar #sandartistofrajasthan #IO17 #ipl #temple #desertart\xe2\x80\xa6 https://t.co/sAzNPIlfqR',b'#sand#design#bjp#india#sandart#desert#rajasthan#pushkar#sandartistofrajasthan#IO17#ipl#temple#desertart\xe2\x80\xa6https://t.co/sAzNPIlfqR',0.0,positive
544,2017-05-18 07:53:53,b'#namo #modi #bjp #india #sandart #desert #rajasthan #pushkar #sandartistofrajasthan #IO17 #ipl #temple #desertart\xe2\x80\xa6 https://t.co/m4r28qjYdy',b'#namo#modi#bjp#india#sandart#desert#rajasthan#pushkar#sandartistofrajasthan#IO17#ipl#temple#desertart\xe2\x80\xa6https://t.co/m4r28qjYdy',0.0,positive
545,2017-05-18 07:53:28,b'#sand #design #bjp #india #sandart #desert #rajasthan #pushkar #sandartistofrajasthan #IO17 #ipl #temple #desertart\xe2\x80\xa6 https://t.co/BkFIWTte0d',b'#sand#design#bjp#india#sandart#desert#rajasthan#pushkar#sandartistofrajasthan#IO17#ipl#temple#desertart\xe2\x80\xa6https://t.co/BkFIWTte0d',0.0,positive
546,2017-05-17 12:00:28,"b'Snack Time, by Preeti Patel - https://t.co/tX8HxhspQk - #PreetiPatel #Pushkar #Rajasthan'","b'SnackTime,PreetiPatel-https://t.co/tX8HxhspQk-#PreetiPatel#Pushkar#Rajasthan'",0.0,positive
547,2017-05-17 05:49:55,b'Rajasthan is famous for rich cuture and heritage. \nRead More: https://t.co/EJe02CLaqe\n#Rajasthan #Jaipur #Pushkar\xe2\x80\xa6 https://t.co/OvxrYBm3uu',b'Rajasthanfamousrichcutureheritage.\nReadMore:https://t.co/EJe02CLaqe\n#Rajasthan#Jaipur#Pushkar\xe2\x80\xa6https://t.co/OvxrYBm3uu',0.4583333333333333,positive
548,2017-05-16 15:30:17,b'Pushkar | #Pushkar is well connected to all the major cities of #Rajasthan and Delhi via Ajmer. https://t.co/SdrqGIfp9s',b'Pushkar|#Pushkarwellconnectedmajorcities#RajasthanDelhiviaAjmer.https://t.co/SdrqGIfp9s',0.0625,positive
549,2017-05-16 11:35:20,"b'Are You Clicking Me?, by Sudeep Mehta - https://t.co/35xfKDxjA1 - #Pushkar #Rajasthan #SudeepMehta'","b'AreYouClickingMe?,SudeepMehta-https://t.co/35xfKDxjA1-#Pushkar#Rajasthan#SudeepMehta'",0.0,positive
550,2017-05-16 11:28:10,"b'Are You Clicking Me?, by Sudeep Mehta - https://t.co/z9XRQBcann - #Pushkar #Rajasthan #SudeepMehta'","b'AreYouClickingMe?,SudeepMehta-https://t.co/z9XRQBcann-#Pushkar#Rajasthan#SudeepMehta'",0.0,positive
551,2017-05-16 11:27:25,"b'Are You Clicking Me?, by Sudeep Mehta - https://t.co/g7d2wlnpOO - #Pushkar #Rajasthan #SudeepMehta'","b'AreYouClickingMe?,SudeepMehta-https://t.co/g7d2wlnpOO-#Pushkar#Rajasthan#SudeepMehta'",0.0,positive
552,2017-05-16 06:12:32,"b'Pushkar Lake is located in #Pushkar, #Rajasthan https://t.co/7Mo4z2T0q6'","b'PushkarLakelocated#Pushkar,#Rajasthanhttps://t.co/7Mo4z2T0q6'",0.0,positive
553,2017-05-16 04:15:30,"b'Colourful Beliefs, by Sudeep Mehta - https://t.co/dKN7xkOrB5 - #Pushkar #Rajasthan #SudeepMehta'","b'ColourfulBeliefs,SudeepMehta-https://t.co/dKN7xkOrB5-#Pushkar#Rajasthan#SudeepMehta'",0.0,positive
554,2017-05-16 04:13:14,"b'Colourful Beliefs, by Sudeep Mehta - https://t.co/j89g6aoHB9 - #Pushkar #Rajasthan #SudeepMehta'","b'ColourfulBeliefs,SudeepMehta-https://t.co/j89g6aoHB9-#Pushkar#Rajasthan#SudeepMehta'",0.0,positive
555,2017-05-16 04:09:24,"b'Colourful Beliefs, by Sudeep Mehta - https://t.co/Mb1FKPIm0y - #Pushkar #Rajasthan #SudeepMehta'","b'ColourfulBeliefs,SudeepMehta-https://t.co/Mb1FKPIm0y-#Pushkar#Rajasthan#SudeepMehta'",0.0,positive
556,2017-05-15 06:20:26,b'Get #Soaked in the #COLORS of #Pushkar #Fair of #Rajasthan\n\nhttps://t.co/BalHolZ70N\n#CheapFlights #Famous',b'Get#Soaked#COLORS#Pushkar#Fair#Rajasthan\n\nhttps://t.co/BalHolZ70N\n#CheapFlights#Famous',0.6,positive
557,2017-05-13 17:43:33,"b'A Hard Day, by Preeti Patel - https://t.co/B1WB5iwSNI - #PreetiPatel #Pushkar #Rajasthan'","b'AHardDay,PreetiPatel-https://t.co/B1WB5iwSNI-#PreetiPatel#Pushkar#Rajasthan'",-0.2916666666666667,negative
558,2017-05-13 17:43:29,"b'A Hard Day, by Preeti Patel - https://t.co/epvWDvkhy2 - #PreetiPatel #Pushkar #Rajasthan'","b'AHardDay,PreetiPatel-https://t.co/epvWDvkhy2-#PreetiPatel#Pushkar#Rajasthan'",-0.2916666666666667,negative
559,2017-05-13 17:36:42,"b'A Hard Day, by Preeti Patel - https://t.co/ANDBxIJSLN - #PreetiPatel #Pushkar #Rajasthan'","b'AHardDay,PreetiPatel-https://t.co/ANDBxIJSLN-#PreetiPatel#Pushkar#Rajasthan'",-0.2916666666666667,negative
560,2017-05-12 16:09:00,"b'https://t.co/EbaEU3eeQb - One of my latest guides for #Trip.com on #Pushkar #Rajasthan #India, a fascinating place to spend a few days.'","b'https://t.co/EbaEU3eeQb-Onelatestguides#Trip.com#Pushkar#Rajasthan#India,fascinatingplacespenddays.'",0.3333333333333333,positive
561,2017-05-12 08:27:50,"b'When the Eyes Speak, by Preeti Patel - https://t.co/j7L3L5i0zT - #PreetiPatel #Pushkar #Rajasthan'","b'WhenEyesSpeak,PreetiPatel-https://t.co/j7L3L5i0zT-#PreetiPatel#Pushkar#Rajasthan'",0.0,positive
562,2017-05-11 13:54:33,"b'When the Eyes Speak, by Preeti Patel - https://t.co/S7iSHccgCR - #PreetiPatel #Pushkar #Rajasthan'","b'WhenEyesSpeak,PreetiPatel-https://t.co/S7iSHccgCR-#PreetiPatel#Pushkar#Rajasthan'",0.0,positive
563,2017-05-11 12:30:36,b'Every place has a story to tell. \nPhoto by The Traveling Hippie\n\n#pushkar #rajasthan #exploremore\xe2\x80\xa6 https://t.co/iPve9pHVms',b'Everyplacestorytell.\nPhotoTheTravelingHippie\n\n#pushkar#rajasthan#exploremore\xe2\x80\xa6https://t.co/iPve9pHVms',0.0,positive
564,2017-05-10 18:56:25,b'RT @alinajackk: Top #Pushkar Attractions That You Should Not Miss\n#Rajasthan #TravelBlog #Travelling #TravelGuide #TravelTips\nhttps://t.co/\xe2\x80\xa6',b'RT@alinajackk:Top#PushkarAttractionsThatYouShouldNotMiss\n#Rajasthan#TravelBlog#Travelling#TravelGuide#TravelTips\nhttps://t.co/\xe2\x80\xa6',0.5,positive
565,2017-05-10 10:00:21,"b'When the Eyes Speak, by Preeti Patel - https://t.co/nYMwQYnABJ - #PreetiPatel #Pushkar #Rajasthan'","b'WhenEyesSpeak,PreetiPatel-https://t.co/nYMwQYnABJ-#PreetiPatel#Pushkar#Rajasthan'",0.0,positive
566,2017-05-10 06:02:19,"b'Are You Clicking Me?, by Sudeep Mehta - https://t.co/IzYd0Mp7VS - #Pushkar #Rajasthan #SudeepMehta'","b'AreYouClickingMe?,SudeepMehta-https://t.co/IzYd0Mp7VS-#Pushkar#Rajasthan#SudeepMehta'",0.0,positive
567,2017-05-10 05:54:56,"b'Are You Clicking Me?, by Sudeep Mehta - https://t.co/xTTL1HsV2q - #Pushkar #Rajasthan #SudeepMehta'","b'AreYouClickingMe?,SudeepMehta-https://t.co/xTTL1HsV2q-#Pushkar#Rajasthan#SudeepMehta'",0.0,positive
568,2017-05-09 22:09:28,"b'Snack Time, by Preeti Patel - https://t.co/DWie1t3KR0 - #PreetiPatel #Pushkar #Rajasthan'","b'SnackTime,PreetiPatel-https://t.co/DWie1t3KR0-#PreetiPatel#Pushkar#Rajasthan'",0.0,positive
569,2017-05-09 18:54:31,"b'When the Eyes Speak, by Preeti Patel - https://t.co/dmq4ZK9OWA - #PreetiPatel #Pushkar #Rajasthan'","b'WhenEyesSpeak,PreetiPatel-https://t.co/dmq4ZK9OWA-#PreetiPatel#Pushkar#Rajasthan'",0.0,positive
570,2017-05-09 13:36:52,"b'Colourful Beliefs, by Sudeep Mehta - https://t.co/36MstSbZks - #Pushkar #Rajasthan #SudeepMehta'","b'ColourfulBeliefs,SudeepMehta-https://t.co/36MstSbZks-#Pushkar#Rajasthan#SudeepMehta'",0.0,positive
571,2017-05-18 12:45:47,b'Know more: https://t.co/ixqSpWwLVD\xe2\x80\xa6/history-foundation-chokhi-dha\xe2\x80\xa6/\n#Chokhidhani #Rajasthantourism #Jaipurtour\xe2\x80\xa6 https://t.co/2AjXDPhJdZ',b'Know:https://t.co/ixqSpWwLVD\xe2\x80\xa6/history-foundation-chokhi-dha\xe2\x80\xa6/\n#Chokhidhani#Rajasthantourism#Jaipurtour\xe2\x80\xa6https://t.co/2AjXDPhJdZ',0.5,positive
572,2017-05-18 10:04:28,b'#UdaipurTourism  #PadharoUdaipur #Nature #RajasthanTourism #heritage #IncredibleIndia #LakeCity #travelstories \n\nPi\xe2\x80\xa6 https://t.co/tNyK4ylmyB',b'#UdaipurTourism#PadharoUdaipur#Nature#RajasthanTourism#heritage#IncredibleIndia#LakeCity#travelstories\n\nPi\xe2\x80\xa6https://t.co/tNyK4ylmyB',0.0,positive
573,2017-05-18 05:11:56,b'RT @two_tall_travel: The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan @_GypsyCouple',b'RT@two_tall_travel:TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan@_GypsyCouple',0.0,positive
574,2017-05-18 05:09:00,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan @_GypsyCouple',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan@_GypsyCouple',0.0,positive
575,2017-05-17 20:47:38,b'RT @travelling_mom: The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan @_gypsycouple',b'RT@travelling_mom:TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan@_gypsycouple',0.0,positive
576,2017-05-17 20:46:01,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan @_gypsycouple',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan@_gypsycouple',0.0,positive
577,2017-05-17 20:12:28,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindia',0.0,positive
578,2017-05-17 19:55:09,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan @_GypsyCouple',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan@_GypsyCouple',0.0,positive
579,2017-05-17 16:46:05,b'RT @_GypsyCouple: The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia https://\xe2\x80\xa6',b'RT@_GypsyCouple:TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindiahttps://\xe2\x80\xa6',0.0,positive
580,2017-05-17 14:04:37,b'RT @TheWholeWorldOr: The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia',b'RT@TheWholeWorldOr:TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindia',0.0,positive
581,2017-05-17 14:01:44,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindia',0.0,positive
582,2017-05-17 13:15:21,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindia',0.0,positive
